DATUM,PRIS,SUBSTANSVÄRDE,BERÄKNAT_SUBSTANSVÄRDE,DISCOUNT/PREMIUM
2022-12-27,190.94,204.0,222.5,0.1652875248769247
2022-12-28,189.78,204.0,221.29,0.1660343555696068
2022-12-29,191.9,204.0,223.34,0.1638353309015112
2022-12-30,188.56,204.0,220.53,0.169548154433602
2023-01-02,190.5,204.0,222.64,0.1687139107611547
2023-01-03,192.42,204.0,224.85,0.1685375740567509
2023-01-04,194.86,204.0,227.5,0.1675048752950835
2023-01-05,194.08,204.0,228.94,0.1796166529266281
2023-01-06,194.08,204.0,228.96,0.1797197032151689
2023-01-09,198.9,204.0,232.44,0.1686274509803921
2023-01-10,197.42,204.0,231.68,0.173538648566508
2023-01-11,204.35,204.0,233.88,0.1445069733300709
2023-01-12,206.9,204.0,234.42,0.1330111164813918
2023-01-13,206.15,204.0,234.22,0.1361629881154498
2023-01-16,207.3,204.0,235.03,0.1337674867342015
2023-01-17,205.6,204.0,234.44,0.140272373540856
2023-01-18,204.6,204.0,233.86,0.1430107526881721
2023-01-19,200.95,204.0,229.26,0.1408808161234138
2023-01-20,202.35,220.0,229.78,0.1355572028663207
2023-01-23,206.05,220.0,231.26,0.1223489444309632
2023-01-24,204.25,220.0,229.54,0.1238188494492043
2023-01-25,202.75,220.0,228.67,0.1278421701602958
2023-01-26,204.15,220.0,227.27,0.1132500612294881
2023-01-27,204.0,220.0,228.27,0.1189705882352941
2023-01-30,202.85,220.0,228.37,0.1258072467340399
2023-01-31,202.35,220.0,227.71,0.1253274030145787
2023-02-01,202.1,220.0,226.8,0.1222167243938645
2023-02-02,211.1,220.0,229.89,0.0890099478919942
2023-02-03,210.2,220.0,232.11,0.1042340627973359
2023-02-06,206.3,220.0,230.05,0.1151236063984488
2023-02-07,205.0,220.0,229.46,0.1193170731707317
2023-02-08,205.05,220.0,229.96,0.1214825652279931
2023-02-09,204.65,220.0,229.56,0.1217200097727827
2023-02-10,202.35,220.0,228.88,0.1311094638003459
2023-02-13,204.6,220.0,231.54,0.1316715542521994
2023-02-14,203.85,220.0,230.72,0.1318126073092961
2023-02-15,205.2,220.0,232.53,0.133187134502924
2023-02-16,205.0,220.0,231.83,0.1308780487804878
2023-02-17,203.7,220.0,231.36,0.1357879234167895
2023-02-20,202.85,220.0,230.66,0.13709637663298
2023-02-21,200.75,220.0,229.51,0.1432627646326276
2023-02-22,200.4,220.0,229.62,0.1458083832335329
2023-02-23,201.75,220.0,229.74,0.1387360594795539
2023-02-24,200.3,220.0,228.28,0.1396904643035446
2023-02-27,203.0,220.0,229.51,0.130591133004926
2023-02-28,202.6,220.0,229.38,0.1321816386969398
2023-03-01,201.3,220.0,228.42,0.1347242921013411
2023-03-02,202.3,220.0,227.8,0.1260504201680672
2023-03-03,205.6,220.0,230.74,0.1222762645914397
2023-03-06,206.5,220.0,231.28,0.12
2023-03-07,204.2,220.0,230.72,0.1298726738491675
2023-03-08,203.7,220.0,230.39,0.1310260186548846
2023-03-09,204.6,220.0,231.03,0.1291788856304985
2023-03-10,200.35,220.0,226.89,0.1324681806838033
2023-03-13,197.24,220.0,223.63,0.1337963901845466
2023-03-14,201.3,220.0,226.01,0.1227521112767013
2023-03-15,193.36,220.0,219.49,0.1351365328920148
2023-03-16,197.4,220.0,221.42,0.1216818642350556
2023-03-17,191.34,220.0,219.17,0.1454478938016096
2023-03-20,194.6,220.0,221.03,0.1358170606372045
2023-03-21,198.82,220.0,223.06,0.1219193240116689
2023-03-22,198.74,220.0,223.57,0.1249371037536479
2023-03-23,197.94,220.0,223.45,0.1288774376073557
2023-03-24,196.54,220.0,220.38,0.1212984634171161
2023-03-27,199.98,220.0,221.79,0.109060906090609
2023-03-28,198.68,220.0,221.24,0.1135494262130058
2023-03-29,201.4,220.0,223.66,0.1105263157894736
2023-03-30,204.65,220.0,226.85,0.1084778890789151
2023-03-31,206.05,220.0,229.43,0.1134676049502547
2023-04-03,206.0,220.0,228.88,0.1110679611650485
2023-04-04,208.15,220.0,228.82,0.0993033869805428
2023-04-05,208.0,220.0,226.77,0.0902403846153846
2023-04-06,209.6,220.0,227.2,0.0839694656488549
2023-04-07,209.6,220.0,227.28,0.0843511450381679
2023-04-10,209.6,220.0,227.28,0.0843511450381679
2023-04-11,211.4,220.0,230.12,0.0885525070955534
2023-04-12,210.6,220.0,230.41,0.0940645773979107
2023-04-13,210.9,220.0,231.12,0.0958748221906116
2023-04-14,211.6,220.0,233.59,0.1039224952741021
2023-04-17,209.05,220.0,233.19,0.1154747668022003
2023-04-18,210.2,220.0,233.51,0.1108943862987631
2023-04-19,209.35,220.0,232.69,0.1114879388583711
2023-04-20,208.95,220.0,232.41,0.112275664034458
2023-04-21,209.85,236.0,239.33,0.1404812961639267
2023-04-24,216.5,236.0,240.0,0.1085450346420323
2023-04-25,218.8,236.0,241.28,0.1027422303473491
2023-04-26,218.55,236.0,239.72,0.0968657057881491
2023-04-27,220.05,236.0,244.25,0.1099750056805271
2023-04-28,219.8,236.0,244.76,0.1135577797998179
2023-05-01,219.8,236.0,244.94,0.1143767060964512
2023-05-02,218.9,236.0,242.84,0.109365006852444
2023-05-03,219.85,236.0,243.93,0.1095292244712304
2023-05-04,217.15,236.0,242.86,0.1183974211374626
2023-05-05,217.9,236.0,241.38,0.1077558513079393
2023-05-08,218.55,236.0,241.67,0.1057881491649507
2023-05-09,215.65,236.0,241.29,0.118896359842337
2023-05-10,215.25,236.0,239.21,0.1113124274099884
2023-05-11,216.1,236.0,241.59,0.1179546506247108
2023-05-12,215.15,236.0,243.03,0.1295840111550081
2023-05-15,215.7,236.0,243.63,0.1294853963838665
2023-05-16,215.1,236.0,242.55,0.1276150627615063
2023-05-17,213.7,236.0,243.67,0.1402433317735142
2023-05-18,213.7,236.0,243.93,0.1414599906410857
2023-05-19,219.2,236.0,247.97,0.13125
2023-05-22,218.9,236.0,247.32,0.1298309730470533
2023-05-23,218.15,236.0,245.66,0.1261058904423561
2023-05-24,214.7,236.0,242.63,0.1300884955752212
2023-05-25,213.25,236.0,243.91,0.1437749120750293
2023-05-26,218.2,236.0,247.48,0.1341888175985334
2023-05-29,219.0,236.0,246.49,0.1255251141552512
2023-05-30,219.9,236.0,246.33,0.1201909959072305
2023-05-31,220.65,236.0,244.88,0.1098119193292544
2023-06-01,221.75,236.0,245.6,0.107553551296505
2023-06-02,221.8,236.0,248.31,0.1195220919747519
2023-06-05,220.35,236.0,248.61,0.1282505105513956
2023-06-06,220.35,236.0,248.82,0.1292035398230088
2023-06-07,219.7,236.0,249.4,0.1351843422849341
2023-06-08,218.5,236.0,249.76,0.143066361556064
2023-06-09,217.2,236.0,250.34,0.1525782688766115
2023-06-12,215.2,236.0,248.46,0.154553903345725
2023-06-13,216.25,236.0,250.06,0.1563468208092485
2023-06-14,214.45,236.0,250.11,0.1662858475169038
2023-06-15,215.8,236.0,249.58,0.1565338276181649
2023-06-16,218.25,236.0,249.75,0.1443298969072164
2023-06-19,213.1,236.0,248.58,0.1664946034725481
2023-06-20,212.55,236.0,247.57,0.1647612326511408
2023-06-21,209.6,236.0,246.31,0.1751431297709924
2023-06-22,208.95,236.0,244.07,0.1680784876764776
2023-06-23,208.95,236.0,243.97,0.1675999042833214
2023-06-26,208.9,236.0,243.38,0.1650550502632838
2023-06-27,210.4,236.0,243.6,0.1577946768060835
2023-06-28,212.5,236.0,245.1,0.1534117647058823
2023-06-29,212.5,236.0,244.89,0.1524235294117646
2023-06-30,215.65,236.0,247.03,0.1455135636447947
2023-07-03,215.1,236.0,244.23,0.1354253835425383
2023-07-04,215.1,236.0,243.9,0.1338912133891213
2023-07-05,209.9,236.0,243.85,0.1617436874702238
2023-07-06,207.95,236.0,240.89,0.1584034623707622
2023-07-07,208.0,236.0,240.59,0.1566826923076923
2023-07-10,206.9,236.0,240.91,0.1643789270178829
2023-07-11,206.0,236.0,240.64,0.1681553398058251
2023-07-12,208.75,236.0,242.6,0.1621556886227544
2023-07-13,207.7,236.0,241.91,0.1647087144920559
2023-07-14,208.65,236.0,241.68,0.1583033788641265
2023-07-17,206.05,252.0,247.0,0.198738170347003
2023-07-18,210.1,252.0,249.18,0.1860066634935745
2023-07-19,211.45,252.0,246.65,0.1664696145660913
2023-07-20,211.75,252.0,248.01,0.1712396694214875
2023-07-21,213.7,252.0,250.34,0.1714553111839027
2023-07-24,215.2,252.0,251.14,0.1670074349442379
2023-07-25,216.3,252.0,251.8,0.1641239019879796
2023-07-26,215.85,252.0,250.81,0.16196432707899
2023-07-27,216.2,252.0,252.65,0.1685938945420907
2023-07-28,216.2,252.0,253.38,0.1719703977798335
2023-07-31,214.95,252.0,253.6,0.1798092579669691
2023-08-01,214.45,252.0,252.7,0.1783632548379575
2023-08-02,212.05,252.0,251.95,0.1881631690638999
2023-08-03,209.2,252.0,249.92,0.1946462715105162
2023-08-04,210.5,252.0,250.42,0.1896437054631828
2023-08-07,210.7,252.0,250.56,0.1891789273849075
2023-08-08,210.35,252.0,249.98,0.1884002852388875
2023-08-09,213.55,252.0,251.6,0.178178412549754
2023-08-10,214.8,252.0,251.61,0.1713687150837989
2023-08-11,209.65,252.0,251.77,0.200906272358693
2023-08-14,210.05,252.0,251.75,0.198524160914068
2023-08-15,206.85,252.0,249.96,0.2084118926758521
2023-08-16,208.15,252.0,249.91,0.2006245496036511
2023-08-17,205.55,252.0,247.61,0.2046217465336901
2023-08-18,204.5,252.0,247.42,0.2098777506112469
2023-08-21,205.15,252.0,247.3,0.2054594199366317
2023-08-22,207.5,252.0,248.95,0.1997590361445782
2023-08-23,210.7,252.0,248.72,0.1804461319411486
2023-08-24,210.4,252.0,248.86,0.1827946768060837
2023-08-25,209.65,252.0,249.08,0.1880753637014071
2023-08-28,210.5,252.0,250.91,0.1919714964370546
2023-08-29,211.25,252.0,252.04,0.1930887573964496
2023-08-30,210.6,252.0,251.51,0.1942545109211775
2023-08-31,211.1,252.0,251.43,0.1910468972051161
2023-09-01,209.85,252.0,251.42,0.1980938765785084
2023-09-04,210.4,252.0,252.05,0.1979562737642586
2023-09-05,212.45,252.0,253.27,0.1921393269004472
2023-09-06,214.95,252.0,253.67,0.1801349150965341
2023-09-07,213.4,252.0,252.54,0.1834114339268977
2023-09-08,212.2,252.0,251.23,0.1839302544769085
2023-09-11,212.85,252.0,251.75,0.1827578106647874
2023-09-12,212.5,252.0,251.99,0.1858352941176471
2023-09-13,211.85,252.0,250.11,0.1805994807646921
2023-09-14,213.55,252.0,252.32,0.1815499882931396
2023-09-15,215.1,252.0,252.66,0.1746164574616457
2023-09-18,214.3,252.0,251.73,0.1746616892207185
2023-09-19,215.0,252.0,250.41,0.1646976744186046
2023-09-20,217.25,252.0,251.6,0.1581127733026467
2023-09-21,215.95,252.0,250.03,0.1578143088677935
2023-09-22,214.1,252.0,249.07,0.1633348902382064
2023-09-25,213.5,252.0,248.48,0.1638407494145198
2023-09-26,212.15,252.0,246.14,0.1602168277162384
2023-09-27,210.25,252.0,245.89,0.1695124851367419
2023-09-28,209.9,252.0,246.6,0.1748451643639827
2023-09-29,209.8,252.0,247.95,0.1818398474737844
2023-10-02,209.55,252.0,247.55,0.1813409687425435
2023-10-03,207.5,252.0,245.88,0.1849638554216867
2023-10-04,206.55,252.0,245.33,0.1877511498426531
2023-10-05,208.7,252.0,246.3,0.1801629132726402
2023-10-06,211.2,252.0,248.11,0.1747632575757577
2023-10-09,212.55,252.0,246.1,0.1578452128910843
2023-10-10,216.3,252.0,250.2,0.1567267683772537
2023-10-11,216.95,252.0,250.97,0.1568103249596681
2023-10-12,220.2,252.0,253.35,0.1505449591280654
2023-10-13,218.55,252.0,251.66,0.1514985129261037
2023-10-16,219.1,252.0,250.35,0.142628936558649
2023-10-17,217.35,252.0,249.44,0.1476420519898781
2023-10-18,211.65,252.0,245.41,0.1595086227261988
2023-10-19,210.0,248.0,243.5,0.1595238095238095
2023-10-20,199.98,248.0,240.4,0.2021202120212022
2023-10-23,199.56,248.0,239.62,0.2007416315894969
2023-10-24,200.9,248.0,240.41,0.1966650074664011
2023-10-25,202.0,248.0,241.1,0.1935643564356435
2023-10-26,203.55,248.0,241.37,0.1858020142471136
2023-10-27,201.45,248.0,239.29,0.1878381732439811
2023-10-30,202.45,248.0,239.6,0.1835020992837738
2023-10-31,204.4,248.0,241.64,0.1821917808219177
2023-11-01,205.35,248.0,242.27,0.1797906014122231
2023-11-02,208.35,248.0,244.81,0.1749940004799616
2023-11-03,206.7,248.0,244.73,0.1839864537977745
2023-11-06,206.05,248.0,244.38,0.1860228099975733
2023-11-07,206.0,248.0,244.43,0.1865533980582524
2023-11-08,206.8,248.0,244.94,0.1844294003868471
2023-11-09,209.0,248.0,248.32,0.188133971291866
2023-11-10,206.9,248.0,246.03,0.1891251812469792
2023-11-13,206.4,248.0,246.42,0.1938953488372092
2023-11-14,209.9,248.0,249.59,0.1890900428775607
2023-11-15,211.4,248.0,250.54,0.185146641438032
2023-11-16,209.8,248.0,250.24,0.1927550047664442
2023-11-17,211.35,248.0,251.63,0.1905843387745446
2023-11-20,213.0,248.0,252.24,0.1842253521126761
2023-11-21,212.1,248.0,251.5,0.1857614332861858
2023-11-22,213.6,248.0,252.8,0.1835205992509364
2023-11-23,214.7,248.0,253.55,0.180950163018165
2023-11-24,215.95,248.0,253.39,0.1733734660801111
2023-11-27,215.65,248.0,252.19,0.1694412242058891
2023-11-28,214.25,248.0,251.33,0.1730688448074679
2023-11-29,215.5,248.0,253.37,0.1757308584686775
2023-11-30,217.8,248.0,254.6,0.1689623507805325
2023-12-01,219.05,248.0,255.87,0.1680894772882903
2023-12-04,219.5,248.0,255.7,0.1649202733485193
2023-12-05,222.15,248.0,256.57,0.154940355615575
2023-12-06,223.2,248.0,257.75,0.1547939068100359
2023-12-07,224.15,248.0,256.29,0.1433861253624805
2023-12-08,224.6,248.0,257.28,0.1455031166518254
2023-12-11,227.7,248.0,259.39,0.1391743522178304
2023-12-12,228.75,248.0,259.2,0.1331147540983606
2023-12-13,227.7,248.0,259.08,0.1378129117259552
2023-12-14,229.85,248.0,262.77,0.1432238416358494
2023-12-15,231.3,248.0,265.12,0.1462170341547773
2023-12-18,231.15,248.0,264.07,0.1424183430672722
2023-12-19,231.85,248.0,265.5,0.1451369419883545
2023-12-20,232.8,248.0,265.88,0.1420962199312714
2023-12-21,231.15,248.0,264.72,0.1452303698896821
2023-12-22,231.95,248.0,264.61,0.1408062082345334
2023-12-25,231.95,248.0,264.67,0.1410648846734211
2023-12-26,231.95,248.0,264.69,0.1411511101530502
2023-12-27,232.1,248.0,266.0,0.1460577337354588
2023-12-28,231.95,248.0,266.66,0.1496443198965296
2023-12-29,233.45,248.0,267.93,0.1476975797815378
2024-01-01,233.5,248.0,267.74,0.1466381156316916
2024-01-02,234.15,248.0,267.44,0.142173820200726
2024-01-03,231.2,248.0,264.51,0.1440743944636678
2024-01-04,232.2,248.0,264.94,0.1409991386735573
2024-01-05,228.6,248.0,262.27,0.1472878390201224
2024-01-08,230.65,248.0,264.1,0.1450249295469326
2024-01-09,228.95,248.0,264.3,0.1544005241319066
2024-01-10,229.1,248.0,264.61,0.1549978175469228
2024-01-11,228.6,248.0,265.03,0.1593613298337707
2024-01-12,232.25,248.0,267.32,0.1510010764262647
2024-01-15,230.55,248.0,266.48,0.155844719149859
2024-01-16,229.75,248.0,266.08,0.1581284004352556
2024-01-17,226.15,248.0,264.03,0.1674994472695112
2024-01-18,227.0,248.0,264.89,0.1669162995594713
2024-01-19,230.55,267.0,263.57,0.1432227282585121
2024-01-22,238.7,267.0,266.56,0.1167155425219942
2024-01-23,237.95,267.0,266.35,0.1193528052111789
2024-01-24,241.25,267.0,267.9,0.1104663212435232
2024-01-25,242.5,267.0,267.28,0.1021855670103091
2024-01-26,244.1,267.0,267.85,0.0972961900860304
2024-01-29,244.7,267.0,268.59,0.0976297507151613
2024-01-30,246.35,267.0,268.68,0.0906433935457682
2024-01-31,245.9,267.0,268.07,0.0901586010573403
2024-02-01,246.3,267.0,268.47,0.0900121802679659
2024-02-02,247.1,267.0,269.02,0.0887090246863617
2024-02-05,246.0,267.0,267.17,0.0860569105691057
2024-02-06,247.7,267.0,269.06,0.0862333467904724
2024-02-07,247.5,267.0,268.65,0.0854545454545453
2024-02-08,248.55,267.0,267.6,0.0766445383222692
2024-02-09,247.75,267.0,267.66,0.0803632694248235
2024-02-12,250.1,267.0,268.12,0.0720511795281887
2024-02-13,249.4,267.0,266.69,0.0693263833199678
2024-02-14,250.8,267.0,267.63,0.0671052631578946
2024-02-15,251.35,267.0,269.7,0.0730057688482195
2024-02-16,255.4,267.0,273.97,0.0727094753328113
2024-02-19,256.2,267.0,274.39,0.070999219359875
2024-02-20,255.6,267.0,273.18,0.0687793427230047
2024-02-21,254.45,267.0,273.61,0.0752996659461584
2024-02-22,257.45,267.0,275.25,0.0691396387648087
2024-02-23,259.95,267.0,275.48,0.0597422581265629
2024-02-26,260.45,267.0,276.51,0.0616625071990785
2024-02-27,259.1,267.0,275.84,0.0646082593593205
2024-02-28,259.0,267.0,276.16,0.0662548262548263
2024-02-29,260.4,267.0,276.34,0.0612135176651305
2024-03-01,260.05,267.0,276.9,0.064795231686214
2024-03-04,259.55,267.0,277.77,0.070198420342901
2024-03-05,259.5,267.0,276.63,0.0660115606936416
2024-03-06,260.55,267.0,278.55,0.0690846286701209
2024-03-07,261.75,267.0,279.76,0.0688061127029608
2024-03-08,263.25,267.0,281.62,0.0697815764482431
2024-03-11,263.2,267.0,281.02,0.0677051671732522
2024-03-12,268.55,267.0,284.0,0.0575311859988828
2024-03-13,268.75,267.0,284.81,0.0597581395348837
2024-03-14,268.05,267.0,284.88,0.0627867935086737
2024-03-15,270.85,267.0,286.01,0.0559719401882959
2024-03-18,263.15,267.0,284.9,0.0826524795743872
2024-03-19,266.1,267.0,284.95,0.0708380308154827
2024-03-20,263.8,267.0,285.11,0.0807808946171342
2024-03-21,267.35,267.0,289.56,0.0830746212829623
2024-03-22,269.45,267.0,290.43,0.077862312117276
2024-03-25,269.5,267.0,289.45,0.0740259740259739
2024-03-26,269.5,267.0,290.33,0.0772912801484229
2024-03-27,269.85,267.0,289.76,0.0737817305910689
2024-03-28,268.65,267.0,288.75,0.074818537130095
2024-03-29,268.65,267.0,288.75,0.074818537130095
2024-04-01,268.65,267.0,289.25,0.0766796947701471
2024-04-02,268.3,267.0,288.09,0.0737607156168466
2024-04-03,268.15,267.0,289.02,0.0778295730001864
2024-04-04,268.15,267.0,290.28,0.0825284355771023
2024-04-05,262.15,267.0,289.26,0.1034140759107381
2024-04-08,263.1,267.0,290.34,0.103534777651083
2024-04-09,261.4,267.0,288.96,0.1054322876817138
2024-04-10,261.7,267.0,290.03,0.1082537256400458
2024-04-11,260.1,267.0,289.33,0.112379853902345
2024-04-12,260.8,267.0,290.19,0.1126917177914109
2024-04-15,262.15,267.0,291.64,0.1124928476063323
2024-04-16,260.55,267.0,288.21,0.1061600460564189
2024-04-17,262.3,267.0,288.96,0.1016393442622949
2024-04-18,261.85,299.0,300.33,0.1469543631850294
2024-04-19,261.05,299.0,299.45,0.1470982570388813
2024-04-22,264.25,299.0,298.59,0.1299526963103121
2024-04-23,268.6,299.0,300.91,0.1202903946388682
2024-04-24,270.0,299.0,304.55,0.127962962962963
2024-04-25,266.1,299.0,305.18,0.1468620819240886
2024-04-26,271.05,299.0,308.79,0.1392363032650802
2024-04-29,272.1,299.0,310.41,0.1407938257993384
2024-04-30,272.35,299.0,310.48,0.1400036717459151
2024-05-01,272.35,299.0,310.46,0.1399302368276113
2024-05-02,269.8,299.0,307.91,0.1412527798369162
2024-05-03,273.45,299.0,309.37,0.131358566465533
2024-05-06,276.35,299.0,311.38,0.12675954405645
2024-05-07,280.0,299.0,313.97,0.1213214285714286
2024-05-08,279.0,299.0,311.41,0.1161648745519714
2024-05-09,279.0,299.0,311.5,0.1164874551971326
2024-05-10,282.35,299.0,314.89,0.1152470338232688
2024-05-13,282.55,299.0,314.62,0.1135020350380463
2024-05-14,281.65,299.0,315.12,0.1188354340493521
2024-05-15,281.6,299.0,316.75,0.1248224431818181
2024-05-16,278.05,299.0,315.0,0.1328897680273331
2024-05-17,276.65,299.0,314.32,0.1361648292065787
2024-05-20,283.3,299.0,316.73,0.1180021178962231
2024-05-21,286.25,299.0,317.68,0.1097991266375546
2024-05-22,286.15,299.0,317.82,0.1106762187663813
2024-05-23,285.0,299.0,319.89,0.1224210526315789
2024-05-24,284.85,299.0,318.43,0.1178866069861329
2024-05-27,285.95,299.0,318.33,0.1132365798216471
2024-05-28,283.85,299.0,316.08,0.1135458869121013
2024-05-29,282.2,299.0,313.0,0.1091424521615875
2024-05-30,282.0,299.0,313.8,0.1127659574468085
2024-05-31,284.4,299.0,315.25,0.1084739803094234
2024-06-03,285.35,299.0,315.8,0.1067110565971613
2024-06-04,284.05,299.0,314.84,0.1083964090829078
2024-06-05,287.2,299.0,317.2,0.1044568245125348
2024-06-06,287.2,299.0,317.14,0.1042479108635097
2024-06-07,288.8,299.0,319.74,0.1071329639889196
2024-06-10,286.85,299.0,317.74,0.1076869443960257
2024-06-11,285.2,299.0,316.09,0.1083099579242636
2024-06-12,292.75,299.0,319.5,0.0913748932536293
2024-06-13,286.85,299.0,316.76,0.1042705246644586
2024-06-14,283.75,299.0,314.9,0.1097797356828193
2024-06-17,283.6,299.0,314.9,0.110366713681241
2024-06-18,284.85,299.0,315.58,0.1078813410566963
2024-06-19,284.45,299.0,314.49,0.1056073123571806
2024-06-20,287.95,299.0,315.34,0.095120680673728
2024-06-21,287.95,299.0,315.6,0.0960236152109742
2024-06-24,288.85,299.0,316.99,0.0974208066470485
2024-06-25,286.85,299.0,314.06,0.0948579396897332
2024-06-26,289.1,299.0,314.92,0.0893116568661362
2024-06-27,289.25,299.0,315.88,0.0920656871218668
2024-06-28,290.2,299.0,316.19,0.0895589248793935
2024-07-01,290.05,299.0,317.13,0.0933632132390966
2024-07-02,290.5,299.0,314.07,0.0811359724612736
2024-07-03,289.5,299.0,314.12,0.0850431778929188
2024-07-04,291.05,299.0,315.14,0.0827692836282424
2024-07-05,289.05,299.0,313.63,0.0850371907974398
2024-07-08,288.1,299.0,315.49,0.0950711558486636
2024-07-09,286.95,299.0,313.99,0.094232444676773
2024-07-10,287.0,299.0,315.64,0.0997909407665504
2024-07-11,287.75,299.0,318.36,0.1063770634231103
2024-07-12,296.1,299.0,323.62,0.0929415737926375
2024-07-15,296.0,299.0,322.16,0.0883783783783784
2024-07-16,296.15,299.0,323.33,0.0917778152963025
2024-07-17,294.45,317.0,320.95,0.0899983019188317
2024-07-18,293.05,317.0,316.69,0.0806688278450775
2024-07-19,294.35,317.0,314.56,0.0686597587905553
2024-07-22,298.8,317.0,317.18,0.0615127175368139
2024-07-23,300.0,317.0,318.8,0.0626666666666667
2024-07-24,296.65,317.0,317.28,0.0695432327658857
2024-07-25,296.3,317.0,315.71,0.0655079311508605
2024-07-26,299.7,317.0,317.93,0.0608274941608275
2024-07-29,300.9,317.0,317.49,0.055134596211366
2024-07-30,301.35,317.0,319.22,0.0592998174879708
2024-07-31,303.8,317.0,321.49,0.0582290980908492
2024-08-01,298.0,317.0,315.53,0.0588255033557046
2024-08-02,282.0,317.0,305.94,0.0848936170212765
2024-08-05,273.0,317.0,301.12,0.103003663003663
2024-08-06,277.15,317.0,300.73,0.0850802814360456
2024-08-07,284.15,317.0,305.19,0.0740453985571002
2024-08-08,283.4,317.0,306.53,0.0816160903316866
2024-08-09,285.15,317.0,307.6,0.0787304927231283
2024-08-12,286.0,317.0,308.18,0.0775524475524475
2024-08-13,287.05,317.0,310.53,0.0817975962375891
2024-08-14,289.75,317.0,312.68,0.079137187230371
2024-08-15,293.9,317.0,316.67,0.0774753317454918
2024-08-16,296.55,317.0,317.62,0.0710504130837969
2024-08-19,297.35,317.0,317.17,0.0666554565327055
2024-08-20,296.0,317.0,315.89,0.0671959459459459
2024-08-21,295.8,317.0,315.1,0.0652467883705206
2024-08-22,300.55,317.0,316.92,0.0544668108467809
2024-08-23,302.2,317.0,318.05,0.0524487094639312
2024-08-26,304.2,317.0,318.63,0.0474358974358974
2024-08-27,300.05,317.0,318.38,0.061089818363606
2024-08-28,302.95,317.0,319.44,0.0544314243274468
2024-08-29,306.5,317.0,321.58,0.049200652528548
2024-08-30,305.35,317.0,321.74,0.0536761093826755
2024-09-02,307.2,317.0,320.7,0.0439453125
2024-09-03,304.5,317.0,317.78,0.0436124794745483
2024-09-04,300.7,317.0,314.32,0.0452943132690389
2024-09-05,293.25,317.0,311.2,0.0612105711849957
2024-09-06,294.1,317.0,308.44,0.048758925535532
2024-09-09,298.45,317.0,312.84,0.048215781537946
2024-09-10,298.25,317.0,311.73,0.0451969823973177
2024-09-11,295.65,317.0,310.4,0.0498900727211229
2024-09-12,298.95,317.0,312.92,0.046730222445225
2024-09-13,301.05,317.0,314.01,0.04304932735426
2024-09-16,303.75,317.0,314.72,0.0361152263374486
2024-09-17,305.45,317.0,315.49,0.0328695367490588
2024-09-18,302.0,317.0,314.42,0.0411258278145695
2024-09-19,308.6,317.0,319.0,0.0337005832793259
2024-09-20,310.15,317.0,317.29,0.0230211188134774
2024-09-23,310.15,317.0,318.24,0.0260841528292762
2024-09-24,307.85,317.0,316.3,0.0274484326782523
2024-09-25,311.25,317.0,318.96,0.0247710843373493
2024-09-26,314.05,317.0,322.6,0.0272249641776787
2024-09-27,311.85,317.0,322.31,0.0335417668751001
2024-09-30,312.55,317.0,321.12,0.027419612861942
2024-10-01,310.1,317.0,321.23,0.0358916478555304
2024-10-02,310.1,317.0,322.42,0.0397291196388261
2024-10-03,307.2,317.0,320.25,0.04248046875
2024-10-04,307.4,317.0,320.96,0.0441119063109954
2024-10-07,306.25,317.0,320.37,0.0461061224489796
2024-10-08,305.35,317.0,319.7,0.0469952513509086
2024-10-09,307.1,317.0,320.96,0.0451318788668184
2024-10-10,304.75,317.0,317.91,0.0431829368334701
2024-10-11,311.9,317.0,319.43,0.0241423533183713
2024-10-14,313.25,317.0,321.42,0.0260814046288907
2024-10-15,310.65,317.0,318.0,0.0236600676001932
2024-10-16,310.75,317.0,318.8,0.0259050683829445
2024-10-17,308.5,322.0,322.95,0.0468395461912479
2024-10-18,309.95,322.0,323.02,0.0421680916276818
2024-10-21,308.4,322.0,321.42,0.0422178988326849
2024-10-22,306.6,322.0,321.87,0.0498043052837572
2024-10-23,306.7,322.0,321.86,0.0494294098467558
2024-10-24,303.9,322.0,320.91,0.0559723593287267
2024-10-25,306.0,322.0,321.47,0.0505555555555556
2024-10-28,309.15,322.0,324.49,0.0496199256024584
2024-10-29,307.5,322.0,322.94,0.0502113821138211
2024-10-30,303.4,322.0,319.91,0.054416611733685
2024-10-31,301.45,322.0,316.04,0.0483994028860508
2024-11-01,302.15,322.0,317.23,0.0499089856031773
2024-11-04,303.85,322.0,317.76,0.0457791673523118
2024-11-05,303.5,322.0,318.14,0.0482372322899505
2024-11-06,303.65,322.0,318.28,0.0481804709369339
2024-11-07,305.9,322.0,320.47,0.0476299444262832
2024-11-08,302.75,322.0,320.2,0.0576383154417836
2024-11-11,305.35,322.0,323.31,0.0588177501228098
2024-11-12,298.15,322.0,317.49,0.0648666778467215
2024-11-13,296.7,322.0,317.98,0.0717222783956859
2024-11-14,300.7,322.0,318.34,0.0586631193880944
2024-11-15,296.25,322.0,314.71,0.0623122362869197
2024-11-18,297.9,322.0,314.2,0.0547163477677073
2024-11-19,295.9,322.0,313.71,0.0601892531260561
2024-11-20,295.05,322.0,313.31,0.0618878156244704
2024-11-21,296.85,322.0,315.24,0.0619504800404244
2024-11-22,298.45,322.0,317.12,0.0625565421343609
2024-11-25,297.65,322.0,316.76,0.0642029228960188
