DATUM,PRIS,SUBSTANSVÄRDE,BERÄKNAT_SUBSTANSVÄRDE,DISCOUNT/PREMIUM
2026-03-19,193.65,218.0,200.41,0.0349083397882777
2026-03-20,190.75,218.0,198.88,0.0426212319790301
2026-03-23,191.9,218.0,200.12,0.0428348097967691
2026-03-24,191.2,218.0,200.3,0.0475941422594143
2026-03-25,194.55,218.0,202.47,0.0407093292212798
2026-03-26,192.85,218.0,202.11,0.0480165932071559
2026-03-27,193.9,218.0,201.02,0.0367199587416194
2026-03-30,197.3,218.0,202.58,0.0267612772427775
2026-03-31,201.1,218.0,203.45,0.0116857284932868
2026-04-01,205.2,218.0,205.82,0.0030214424951267
2026-04-02,201.7,218.0,205.68,0.0197322756569163
2026-04-03,201.7,218.0,205.68,0.0197322756569163
2026-04-06,201.7,218.0,205.7,0.0198314328210213
2026-04-07,203.1,218.0,205.63,0.0124569177744953
2026-04-08,213.1,218.0,210.89,-0.0103707179727827
2026-04-09,213.6,218.0,211.92,-0.0078651685393258
2026-04-10,217.5,218.0,213.57,-0.0180689655172414
2026-04-13,218.2,218.0,212.67,-0.0253437213565536
2026-04-14,221.9,218.0,214.51,-0.0333032897701668
2026-04-15,226.6,218.0,214.04,-0.0554280670785525
2026-04-16,232.8,218.0,215.42,-0.0746563573883162
2026-04-17,240.8,218.0,218.4,-0.0930232558139535
2026-04-20,238.3,218.0,216.57,-0.0911875786823332
2026-04-21,232.2,218.0,215.33,-0.072652885443583
2026-04-22,234.0,218.0,214.46,-0.0835042735042734
2026-04-23,228.1,218.0,214.96,-0.0576063130206049
2026-04-24,224.1,218.0,211.78,-0.0549754573850959
2026-04-27,220.0,218.0,210.84,-0.0416363636363636
2026-06-23,510.4,504.0,511.9569131611867,0.0030503784506009
2026-06-24,514.4,504.0,510.0842645239962,-0.0083898434603495
2026-06-25,521.4,504.0,520.0842138200248,-0.0025235638281072
2026-06-26,515.0,504.0,512.5155683969368,-0.00482413903507412
